Element Name,WhileCount,ConditionCount,RedundantCount,IfCount,ExceptionCount,ForeachCount,PrintCount,TotalAssertCount,SwitchCount,MysteryCount,ForCount,VerboseCount,ResourceOptimismCount,ThreadSleepCount,BadAssertCount,SensitiveCount,MagicNumberCount,Assertion Roulette,Eager Test,Mystery Guest,Sleepy Test,Unknown Test,Redundant Assertion,Dependent Test,Magic Number Test,Conditional Test Logic,EmptyTest,General Fixture,Sensitive Equality,Verbose Test,IgnoredTest,Resource Optimism,Duplicate Assert,Exception Catching Throwing,Print Statement,Lazy Test
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test100,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test101,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test102,0,0,0,0,1,0,0,24,0,0,0,0,0,0,24,0,0,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test103,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test104,0,0,0,0,1,0,0,3,0,0,0,0,0,0,3,0,0,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test105,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test106,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test107,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test108,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test109,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test110,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test111,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test112,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test113,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test114,0,0,0,0,1,0,0,14,0,0,0,0,0,0,14,0,0,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test115,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test116,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test118,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test119,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test120,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test121,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test122,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test123,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test124,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test125,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test126,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test127,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test128,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test129,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImplTest.test130,0,0,0,0,1,0,0,19,0,0,0,0,0,0,19,0,0,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test00,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test01,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test02,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test03,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test04,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test05,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test06,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test07,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test08,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test09,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test10,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test11,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test12,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test13,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test14,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test15,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test16,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test17,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test18,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test19,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test20,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test21,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test22,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test23,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test25,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test26,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test27,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test28,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test29,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test30,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test31,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test32,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test33,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test34,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test35,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test36,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test37,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test38,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test39,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.liferay.portlet.documentlibrary.util.PDFProcessorImplTest.test40,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.comparator.RepositoryModelCreateDateComparatorTest.test00,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.comparator.RepositoryModelCreateDateComparatorTest.test01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.comparator.RepositoryModelCreateDateComparatorTest.test02,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.comparator.RepositoryModelCreateDateComparatorTest.test03,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.comparator.RepositoryModelCreateDateComparatorTest.test04,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.comparator.RepositoryModelCreateDateComparatorTest.test05,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.comparator.RepositoryModelCreateDateComparatorTest.test06,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.comparator.RepositoryModelCreateDateComparatorTest.test07,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.comparator.RepositoryModelCreateDateComparatorTest.test08,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.comparator.RepositoryModelCreateDateComparatorTest.test09,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.comparator.RepositoryModelCreateDateComparatorTest.test10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.comparator.RepositoryModelCreateDateComparatorTest.test11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.comparator.RepositoryModelCreateDateComparatorTest.test12,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,1,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.comparator.RepositoryModelCreateDateComparatorTest.test13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.documentlibrary.util.comparator.RepositoryModelCreateDateComparatorTest.test14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test00,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test01,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test03,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test05,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test06,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test07,0,0,0,0,1,0,0,8,0,0,0,0,0,0,8,0,0,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test08,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test09,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test15,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test16,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test17,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test18,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test19,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test20,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test21,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test22,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test23,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test24,0,0,0,0,1,0,0,3,0,0,0,0,0,0,3,0,0,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test25,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test26,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test28,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test29,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test30,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test31,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test32,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test33,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test34,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test35,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test36,0,0,0,0,1,0,0,9,0,0,0,0,0,0,9,0,0,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test37,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.liferay.portlet.polls.model.impl.PollsChoiceModelImplTest.test38,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
